visitor_fastBreakPoints,visitor_pointsInPaint,visitor_biggestLead,visitor_secondChancePoints,visitor_pointsOffTurnovers,visitor_longestRun,visitor_points,visitor_fgm,visitor_fga,visitor_fgp,visitor_ftm,visitor_fta,visitor_ftp,visitor_tpm,visitor_tpa,visitor_tpp,visitor_offReb,visitor_defReb,visitor_totReb,visitor_assists,visitor_pFouls,visitor_steals,visitor_turnovers,visitor_blocks,visitor_plusMinus,visitor_min,game_id,visitor_team,home_fastBreakPoints,home_pointsInPaint,home_biggestLead,home_secondChancePoints,home_pointsOffTurnovers,home_longestRun,home_points,home_fgm,home_fga,home_fgp,home_ftm,home_fta,home_ftp,home_tpm,home_tpa,home_tpp,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,home_min,home_team
18.0,52.0,9.0,19.0,9.0,9.0,109.0,39.0,85.0,45.9,22.0,33.0,66.7,9.0,27.0,33.3,14.0,33.0,47.0,21.0,18.0,6.0,10.0,6.0,-13,240:00,10569,Washington Wizards,15.0,56.0,18.0,10.0,13.0,9.0,122.0,48.0,91.0,52.7,12.0,17.0,70.6,14.0,31.0,45.2,7.0,30.0,37.0,25.0,25.0,5.0,7.0,3.0,13,240:00,Los Angeles Lakers
12.0,52.0,19.0,19.0,17.0,9.0,119.0,45.0,92.0,48.9,15.0,15.0,100,14.0,36.0,38.9,9.0,38.0,47.0,23.0,20.0,6.0,12.0,10.0,11,240:00,10572,Indiana Pacers,14.0,52.0,6.0,15.0,18.0,14.0,108.0,42.0,102.0,41.2,13.0,16.0,81.2,11.0,34.0,32.4,15.0,37.0,52.0,28.0,15.0,6.0,10.0,3.0,-11,240:00,San Antonio Spurs
19.0,36.0,12.0,9.0,25.0,13.0,113.0,35.0,83.0,42.2,28.0,32.0,87.5,15.0,42.0,35.7,6.0,40.0,46.0,21.0,19.0,12.0,14.0,5.0,9,240:00,10570,Minnesota Timberwolves,15.0,34.0,17.0,9.0,20.0,13.0,104.0,35.0,88.0,39.8,19.0,25.0,76.0,15.0,45.0,33.3,11.0,42.0,53.0,23.0,24.0,7.0,18.0,1.0,-9,240:00,Miami Heat
9.0,50.0,4.0,11.0,17.0,7.0,91.0,36.0,86.0,41.9,14.0,17.0,82.4,5.0,24.0,20.8,5.0,35.0,40.0,19.0,19.0,7.0,14.0,4.0,-10,240:00,10571,Cleveland Cavaliers,19.0,46.0,18.0,11.0,21.0,10.0,101.0,39.0,88.0,44.3,14.0,15.0,93.3,9.0,21.0,42.9,8.0,38.0,46.0,20.0,18.0,12.0,12.0,5.0,10,240:00,Chicago Bulls
12.0,32.0,6.0,6.0,17.0,13.0,109.0,38.0,92.0,41.3,16.0,23.0,69.6,17.0,44.0,38.6,8.0,31.0,39.0,27.0,16.0,8.0,4.0,2.0,-13,240:00,10573,Milwaukee Bucks,8.0,36.0,21.0,20.0,5.0,13.0,122.0,45.0,93.0,48.4,14.0,15.0,93.3,18.0,45.0,40.0,12.0,43.0,55.0,33.0,19.0,3.0,10.0,7.0,13,240:00,Golden State Warriors
10.0,50.0,8.0,12.0,14.0,11.0,125.0,47.0,94.0,50.0,18.0,21.0,85.7,13.0,33.0,39.4,8.0,25.0,33.0,27.0,20.0,6.0,7.0,3.0,-9,240:00,10575,Sacramento Kings,15.0,54.0,16.0,15.0,11.0,11.0,134.0,48.0,86.0,55.8,22.0,31.0,71.0,16.0,41.0,39.0,10.0,34.0,44.0,21.0,20.0,4.0,9.0,5.0,9,240:00,Utah Jazz
18.0,64.0,12.0,30.0,31.0,9.0,127.0,48.0,102.0,47.1,19.0,25.0,76.0,12.0,31.0,38.7,23.0,27.0,50.0,28.0,23.0,12.0,7.0,6.0,12,240:00,10574,Toronto Raptors,12.0,56.0,8.0,11.0,8.0,6.0,115.0,43.0,78.0,55.1,18.0,24.0,75.0,11.0,27.0,40.7,9.0,30.0,39.0,32.0,23.0,4.0,19.0,5.0,-12,240:00,Denver Nuggets
8.0,42.0,7.0,13.0,9.0,8.0,118.0,39.0,83.0,47.0,26.0,27.0,96.3,14.0,34.0,41.2,9.0,26.0,35.0,26.0,16.0,7.0,14.0,8.0,-9,240:00,10576,Washington Wizards,28.0,70.0,22.0,22.0,17.0,8.0,127.0,48.0,93.0,51.6,20.0,22.0,90.9,11.0,30.0,36.7,12.0,31.0,43.0,21.0,21.0,10.0,11.0,3.0,9,240:00,Portland Trail Blazers
16.0,50.0,5.0,13.0,23.0,9.0,107.0,39.0,83.0,47.0,18.0,21.0,85.7,11.0,29.0,37.9,11.0,29.0,40.0,27.0,21.0,8.0,16.0,5.0,-3,240:00,10577,New York Knicks,11.0,52.0,12.0,18.0,21.0,11.0,110.0,44.0,89.0,49.4,16.0,22.0,72.7,6.0,29.0,20.7,12.0,27.0,39.0,30.0,19.0,11.0,13.0,3.0,3,240:00,Brooklyn Nets
4.0,48.0,6.0,15.0,14.0,10.0,106.0,40.0,89.0,44.9,16.0,20.0,80.0,10.0,30.0,33.3,11.0,35.0,46.0,25.0,15.0,5.0,6.0,3.0,4,240:00,10578,LA Clippers,5.0,44.0,18.0,6.0,9.0,13.0,102.0,36.0,80.0,45.0,18.0,20.0,90.0,12.0,29.0,41.4,8.0,36.0,44.0,23.0,18.0,3.0,10.0,4.0,-4,240:00,Detroit Pistons
12.0,26.0,3.0,2.0,13.0,9.0,95.0,33.0,74.0,44.6,14.0,19.0,73.7,15.0,37.0,40.5,4.0,38.0,42.0,20.0,16.0,7.0,17.0,5.0,3,240:00,10579,Dallas Mavericks,2.0,46.0,13.0,15.0,16.0,8.0,92.0,33.0,88.0,37.5,17.0,19.0,89.5,9.0,37.0,24.3,11.0,34.0,45.0,16.0,12.0,8.0,11.0,3.0,-3,240:00,Boston Celtics
3.0,30.0,4.0,12.0,16.0,8.0,116.0,35.0,92.0,38.0,32.0,37.0,86.5,14.0,37.0,37.8,10.0,35.0,45.0,21.0,17.0,7.0,8.0,3.0,2,265:00,10580,Philadelphia 76ers,19.0,38.0,17.0,3.0,14.0,9.0,114.0,41.0,91.0,45.1,14.0,20.0,70.0,18.0,43.0,41.9,8.0,42.0,50.0,28.0,27.0,7.0,11.0,7.0,-2,265:00,Orlando Magic
4.0,50.0,2.0,20.0,12.0,9.0,128.0,46.0,89.0,51.7,21.0,26.0,80.8,15.0,35.0,42.9,15.0,28.0,43.0,23.0,21.0,7.0,15.0,4.0,-3,240:00,10581,Indiana Pacers,5.0,50.0,19.0,10.0,23.0,9.0,131.0,46.0,84.0,54.8,22.0,24.0,91.7,17.0,38.0,44.7,9.0,27.0,36.0,27.0,21.0,9.0,11.0,3.0,3,240:00,Atlanta Hawks
8.0,52.0,6.0,10.0,9.0,9.0,105.0,39.0,77.0,50.6,15.0,25.0,60.0,12.0,31.0,38.7,9.0,30.0,39.0,24.0,26.0,3.0,24.0,4.0,-25,240:00,10582,Houston Rockets,17.0,64.0,30.0,21.0,30.0,9.0,130.0,48.0,93.0,51.6,24.0,34.0,70.6,10.0,32.0,31.2,14.0,31.0,45.0,30.0,20.0,17.0,10.0,3.0,25,240:00,New Orleans Pelicans
12.0,72.0,18.0,31.0,14.0,8.0,125.0,48.0,102.0,47.1,18.0,20.0,90.0,11.0,29.0,37.9,20.0,37.0,57.0,30.0,20.0,8.0,13.0,5.0,7,240:00,10583,Memphis Grizzlies,17.0,52.0,2.0,19.0,18.0,8.0,118.0,41.0,97.0,42.3,23.0,28.0,82.1,13.0,41.0,31.7,14.0,30.0,44.0,25.0,21.0,7.0,11.0,8.0,-7,240:00,Oklahoma City Thunder
11.0,36.0,4.0,13.0,15.0,11.0,111.0,36.0,81.0,44.4,23.0,31.0,74.2,16.0,40.0,40.0,7.0,30.0,37.0,24.0,14.0,4.0,19.0,2.0,-29,240:00,10584,Los Angeles Lakers,28.0,76.0,35.0,19.0,26.0,14.0,140.0,58.0,102.0,56.9,12.0,14.0,85.7,12.0,33.0,36.4,14.0,37.0,51.0,36.0,24.0,12.0,9.0,5.0,29,240:00,Phoenix Suns
0.0,54.0,8.0,19.0,15.0,9.0,111.0,43.0,98.0,43.9,13.0,17.0,76.5,12.0,36.0,33.3,12.0,31.0,43.0,29.0,24.0,5.0,10.0,8.0,-9,265:00,10585,LA Clippers,8.0,50.0,9.0,15.0,9.0,11.0,120.0,41.0,86.0,47.7,23.0,32.0,71.9,15.0,30.0,50.0,12.0,37.0,49.0,28.0,19.0,7.0,11.0,4.0,9,265:00,Cleveland Cavaliers
29.0,48.0,6.0,4.0,14.0,14.0,114.0,44.0,82.0,53.7,13.0,20.0,65.0,13.0,33.0,39.4,6.0,36.0,42.0,29.0,24.0,8.0,14.0,3.0,4,240:00,10587,Denver Nuggets,11.0,40.0,19.0,4.0,16.0,12.0,110.0,36.0,84.0,42.9,26.0,32.0,81.2,12.0,33.0,36.4,11.0,37.0,48.0,25.0,17.0,8.0,13.0,6.0,-4,240:00,Philadelphia 76ers
11.0,62.0,15.0,15.0,7.0,10.0,113.0,44.0,88.0,50.0,15.0,21.0,71.4,10.0,24.0,41.7,11.0,45.0,56.0,25.0,25.0,4.0,20.0,9.0,-9,240:00,10586,Portland Trail Blazers,10.0,52.0,11.0,16.0,29.0,10.0,122.0,40.0,109.0,36.7,30.0,32.0,93.8,12.0,48.0,25.0,17.0,32.0,49.0,28.0,15.0,13.0,4.0,6.0,9,240:00,Atlanta Hawks
12.0,48.0,22.0,10.0,27.0,11.0,134.0,49.0,91.0,53.8,16.0,21.0,76.2,20.0,35.0,57.1,8.0,29.0,37.0,33.0,17.0,12.0,6.0,7.0,18,240:00,10588,Charlotte Hornets,14.0,50.0,18.0,17.0,6.0,11.0,116.0,42.0,90.0,46.7,16.0,19.0,84.2,16.0,44.0,36.4,13.0,36.0,49.0,31.0,19.0,4.0,18.0,3.0,-18,240:00,Oklahoma City Thunder
20.0,62.0,17.0,17.0,18.0,9.0,149.0,52.0,90.0,57.8,28.0,32.0,87.5,17.0,33.0,51.5,7.0,33.0,40.0,28.0,20.0,8.0,15.0,3.0,10,240:00,10589,Minnesota Timberwolves,21.0,64.0,1.0,13.0,20.0,8.0,139.0,52.0,97.0,53.6,22.0,26.0,84.6,13.0,35.0,37.1,9.0,27.0,36.0,33.0,24.0,5.0,15.0,11.0,-10,240:00,San Antonio Spurs
13.0,48.0,1.0,3.0,18.0,7.0,112.0,42.0,82.0,51.2,18.0,23.0,78.3,10.0,26.0,38.5,5.0,30.0,35.0,28.0,18.0,7.0,12.0,1.0,-14,240:00,10590,Washington Wizards,14.0,38.0,19.0,3.0,19.0,7.0,126.0,45.0,84.0,53.6,18.0,22.0,81.8,18.0,45.0,40.0,6.0,38.0,44.0,26.0,21.0,7.0,13.0,4.0,14,240:00,Golden State Warriors
10.0,38.0,3.0,11.0,22.0,12.0,103.0,36.0,88.0,40.9,21.0,22.0,95.5,10.0,34.0,29.4,9.0,31.0,40.0,22.0,20.0,5.0,13.0,5.0,-9,240:00,10591,Chicago Bulls,15.0,44.0,21.0,16.0,15.0,13.0,112.0,39.0,82.0,47.6,24.0,26.0,92.3,10.0,25.0,40.0,7.0,38.0,45.0,25.0,21.0,10.0,15.0,3.0,9,240:00,Sacramento Kings
10.0,38.0,12.0,6.0,17.0,12.0,117.0,40.0,86.0,46.5,25.0,29.0,86.2,12.0,31.0,38.7,6.0,36.0,42.0,21.0,19.0,10.0,12.0,3.0,6,240:00,10592,Milwaukee Bucks,10.0,38.0,11.0,15.0,22.0,13.0,111.0,37.0,93.0,39.8,20.0,24.0,83.3,17.0,48.0,35.4,13.0,32.0,45.0,21.0,23.0,7.0,13.0,4.0,-6,240:00,Utah Jazz
20.0,54.0,28.0,17.0,14.0,12.0,114.0,39.0,96.0,40.6,26.0,36.0,72.2,10.0,37.0,27.0,19.0,45.0,64.0,24.0,20.0,8.0,12.0,9.0,11,240:00,10593,Toronto Raptors,19.0,36.0,0.0,9.0,16.0,12.0,103.0,34.0,87.0,39.1,22.0,29.0,75.9,13.0,42.0,31.0,9.0,34.0,43.0,20.0,27.0,7.0,13.0,7.0,-11,240:00,Los Angeles Lakers
33.0,72.0,43.0,23.0,29.0,10.0,135.0,54.0,105.0,51.4,12.0,20.0,60.0,15.0,40.0,37.5,18.0,33.0,51.0,38.0,16.0,11.0,10.0,11.0,33,240:00,10594,Memphis Grizzlies,9.0,54.0,1.0,14.0,3.0,8.0,102.0,41.0,98.0,41.8,14.0,19.0,73.7,6.0,30.0,20.0,16.0,33.0,49.0,23.0,21.0,4.0,19.0,3.0,-33,240:00,Indiana Pacers
12.0,54.0,44.0,12.0,15.0,11.0,150.0,53.0,88.0,60.2,28.0,34.0,82.4,16.0,27.0,59.3,7.0,41.0,48.0,35.0,23.0,9.0,12.0,4.0,42,240:00,10595,Brooklyn Nets,6.0,36.0,0.0,13.0,10.0,9.0,108.0,36.0,95.0,37.9,21.0,27.0,77.8,15.0,41.0,36.6,11.0,26.0,37.0,25.0,25.0,2.0,12.0,4.0,-42,240:00,Orlando Magic
11.0,42.0,7.0,6.0,13.0,19.0,98.0,37.0,80.0,46.2,14.0,22.0,63.6,10.0,34.0,29.4,6.0,33.0,39.0,23.0,30.0,6.0,12.0,5.0,-7,240:00,10596,Detroit Pistons,8.0,28.0,14.0,6.0,18.0,19.0,105.0,29.0,72.0,40.3,35.0,39.0,89.7,12.0,33.0,36.4,7.0,37.0,44.0,20.0,21.0,1.0,11.0,1.0,7,240:00,Miami Heat
16.0,48.0,23.0,12.0,33.0,12.0,131.0,49.0,90.0,54.4,15.0,15.0,100,18.0,34.0,52.9,6.0,28.0,34.0,35.0,22.0,9.0,8.0,2.0,16,240:00,10597,Phoenix Suns,16.0,56.0,9.0,29.0,13.0,9.0,115.0,43.0,86.0,50.0,17.0,24.0,70.8,12.0,34.0,35.3,13.0,32.0,45.0,29.0,19.0,7.0,17.0,4.0,-16,240:00,New Orleans Pelicans
17.0,48.0,8.0,13.0,4.0,9.0,106.0,40.0,93.0,43.0,13.0,14.0,92.9,13.0,37.0,35.1,12.0,31.0,43.0,28.0,23.0,6.0,12.0,2.0,-10,240:00,10598,Atlanta Hawks,15.0,60.0,12.0,14.0,25.0,9.0,116.0,43.0,87.0,49.4,19.0,23.0,82.6,11.0,35.0,31.4,11.0,32.0,43.0,30.0,18.0,8.0,9.0,8.0,10,240:00,Charlotte Hornets
4.0,56.0,28.0,5.0,14.0,13.0,127.0,46.0,90.0,51.1,20.0,21.0,95.2,15.0,37.0,40.5,8.0,33.0,41.0,30.0,25.0,7.0,9.0,3.0,18,240:00,10600,Denver Nuggets,19.0,64.0,1.0,14.0,9.0,13.0,109.0,41.0,87.0,47.1,22.0,31.0,71.0,5.0,23.0,21.7,13.0,35.0,48.0,26.0,18.0,7.0,10.0,8.0,-18,240:00,Washington Wizards
9.0,50.0,17.0,11.0,12.0,12.0,118.0,41.0,79.0,51.9,24.0,28.0,85.7,12.0,32.0,37.5,7.0,32.0,39.0,24.0,25.0,6.0,11.0,2.0,4,240:00,10599,Philadelphia 76ers,13.0,56.0,5.0,6.0,14.0,12.0,114.0,39.0,80.0,48.8,27.0,32.0,84.4,9.0,28.0,32.1,8.0,31.0,39.0,25.0,17.0,9.0,9.0,4.0,-4,240:00,Cleveland Cavaliers
4.0,52.0,2.0,14.0,18.0,9.0,98.0,40.0,91.0,44.0,7.0,14.0,50.0,11.0,34.0,32.4,10.0,31.0,41.0,26.0,31.0,1.0,11.0,3.0,-30,240:00,10602,Portland Trail Blazers,19.0,48.0,33.0,9.0,20.0,12.0,128.0,40.0,80.0,50.0,32.0,39.0,82.1,16.0,38.0,42.1,9.0,38.0,47.0,31.0,14.0,9.0,10.0,8.0,30,240:00,New York Knicks
5.0,50.0,2.0,8.0,14.0,9.0,113.0,41.0,83.0,49.4,19.0,19.0,100,12.0,34.0,35.3,9.0,28.0,37.0,21.0,17.0,5.0,10.0,2.0,2,240:00,10601,Dallas Mavericks,12.0,56.0,14.0,21.0,13.0,9.0,111.0,45.0,91.0,49.5,12.0,15.0,80.0,9.0,26.0,34.6,19.0,26.0,45.0,28.0,21.0,2.0,11.0,2.0,-2,240:00,Brooklyn Nets
28.0,64.0,18.0,20.0,19.0,14.0,129.0,53.0,95.0,55.8,10.0,13.0,76.9,13.0,33.0,39.4,13.0,36.0,49.0,32.0,18.0,5.0,11.0,4.0,17,240:00,10603,Phoenix Suns,10.0,40.0,1.0,13.0,23.0,13.0,112.0,42.0,85.0,49.4,12.0,19.0,63.2,16.0,39.0,41.0,9.0,24.0,33.0,26.0,13.0,9.0,11.0,3.0,-17,240:00,Houston Rockets
17.0,50.0,0.0,15.0,17.0,10.0,104.0,39.0,93.0,41.9,16.0,23.0,69.6,10.0,45.0,22.2,13.0,25.0,38.0,23.0,25.0,7.0,14.0,4.0,-20,240:00,10604,Los Angeles Lakers,16.0,42.0,25.0,17.0,11.0,8.0,124.0,40.0,90.0,44.4,27.0,31.0,87.1,17.0,42.0,40.5,15.0,36.0,51.0,22.0,23.0,7.0,16.0,6.0,20,240:00,Minnesota Timberwolves
11.0,46.0,3.0,15.0,22.0,11.0,120.0,43.0,82.0,52.4,21.0,29.0,72.4,13.0,35.0,37.1,10.0,37.0,47.0,24.0,18.0,11.0,17.0,1.0,-2,240:00,10605,Oklahoma City Thunder,2.0,44.0,16.0,24.0,21.0,9.0,122.0,43.0,98.0,43.9,17.0,20.0,85.0,19.0,41.0,46.3,15.0,33.0,48.0,31.0,18.0,10.0,12.0,2.0,2,240:00,San Antonio Spurs
22.0,50.0,6.0,9.0,19.0,12.0,110.0,43.0,91.0,47.3,12.0,17.0,70.6,12.0,34.0,35.3,5.0,32.0,37.0,28.0,22.0,10.0,12.0,2.0,-15,240:00,10606,Chicago Bulls,7.0,46.0,19.0,15.0,12.0,14.0,125.0,42.0,83.0,50.6,22.0,29.0,75.9,19.0,39.0,48.7,10.0,37.0,47.0,20.0,18.0,8.0,16.0,6.0,15,240:00,Utah Jazz
13.0,42.0,11.0,12.0,17.0,9.0,135.0,47.0,89.0,52.8,23.0,32.0,71.9,18.0,35.0,51.4,8.0,39.0,47.0,21.0,19.0,12.0,11.0,3.0,9,240:00,10608,Milwaukee Bucks,7.0,54.0,8.0,17.0,22.0,9.0,126.0,46.0,94.0,48.9,18.0,21.0,85.7,16.0,43.0,37.2,7.0,32.0,39.0,27.0,21.0,8.0,15.0,5.0,-9,240:00,Sacramento Kings
6.0,40.0,24.0,10.0,11.0,13.0,110.0,38.0,81.0,46.9,19.0,22.0,86.4,15.0,40.0,37.5,8.0,45.0,53.0,23.0,15.0,4.0,10.0,4.0,22,240:00,10607,Boston Celtics,10.0,30.0,2.0,7.0,7.0,13.0,88.0,32.0,86.0,37.2,13.0,16.0,81.2,11.0,48.0,22.9,7.0,31.0,38.0,19.0,21.0,8.0,8.0,4.0,-22,240:00,Golden State Warriors
12.0,40.0,17.0,21.0,16.0,11.0,103.0,38.0,83.0,45.8,16.0,21.0,76.2,11.0,32.0,34.4,13.0,30.0,43.0,14.0,12.0,5.0,11.0,1.0,3,240:00,10609,Toronto Raptors,7.0,46.0,3.0,9.0,9.0,11.0,100.0,38.0,78.0,48.7,13.0,15.0,86.7,11.0,30.0,36.7,10.0,31.0,41.0,27.0,15.0,7.0,14.0,2.0,-3,240:00,LA Clippers
9.0,48.0,17.0,25.0,29.0,8.0,134.0,47.0,94.0,50.0,20.0,31.0,64.5,20.0,43.0,46.5,10.0,35.0,45.0,34.0,21.0,11.0,7.0,3.0,14,240:00,10610,Detroit Pistons,13.0,64.0,9.0,17.0,8.0,9.0,120.0,47.0,97.0,48.5,15.0,21.0,71.4,11.0,30.0,36.7,10.0,35.0,45.0,24.0,21.0,3.0,13.0,4.0,-14,240:00,Orlando Magic
7.0,38.0,8.0,8.0,11.0,7.0,101.0,37.0,80.0,46.2,15.0,21.0,71.4,12.0,32.0,37.5,11.0,29.0,40.0,21.0,17.0,4.0,12.0,3.0,-10,240:00,10611,Dallas Mavericks,12.0,36.0,20.0,4.0,14.0,8.0,111.0,37.0,75.0,49.3,21.0,23.0,91.3,16.0,38.0,42.1,5.0,33.0,38.0,23.0,21.0,9.0,11.0,4.0,10,240:00,Philadelphia 76ers
14.0,66.0,14.0,15.0,18.0,15.0,116.0,46.0,92.0,50.0,14.0,18.0,77.8,10.0,33.0,30.3,13.0,38.0,51.0,35.0,24.0,6.0,18.0,3.0,-3,265:00,10614,Denver Nuggets,17.0,58.0,8.0,19.0,29.0,15.0,119.0,44.0,98.0,44.9,17.0,26.0,65.4,14.0,37.0,37.8,15.0,31.0,46.0,31.0,17.0,11.0,11.0,4.0,3,265:00,Cleveland Cavaliers
18.0,60.0,2.0,17.0,11.0,9.0,105.0,40.0,86.0,46.5,17.0,23.0,73.9,8.0,22.0,36.4,15.0,33.0,48.0,18.0,18.0,6.0,16.0,10.0,-15,240:00,10612,Memphis Grizzlies,12.0,52.0,23.0,14.0,24.0,12.0,120.0,45.0,91.0,49.5,17.0,21.0,81.0,13.0,28.0,46.4,7.0,33.0,40.0,28.0,20.0,12.0,9.0,6.0,15,240:00,Atlanta Hawks
11.0,50.0,11.0,20.0,19.0,9.0,128.0,47.0,96.0,49.0,15.0,21.0,71.4,19.0,43.0,44.2,13.0,30.0,43.0,33.0,19.0,6.0,13.0,4.0,5,265:00,10616,Los Angeles Lakers,27.0,62.0,7.0,21.0,25.0,12.0,123.0,49.0,97.0,50.5,13.0,20.0,65.0,12.0,37.0,32.4,16.0,30.0,46.0,25.0,19.0,8.0,12.0,2.0,-5,265:00,Toronto Raptors
21.0,68.0,18.0,21.0,29.0,10.0,123.0,48.0,96.0,50.0,14.0,24.0,58.3,13.0,35.0,37.1,17.0,20.0,37.0,29.0,26.0,14.0,13.0,4.0,-5,240:00,10613,Portland Trail Blazers,29.0,58.0,10.0,12.0,27.0,11.0,128.0,45.0,77.0,58.4,28.0,33.0,84.8,10.0,25.0,40.0,13.0,32.0,45.0,24.0,22.0,7.0,21.0,4.0,5,240:00,Brooklyn Nets
6.0,32.0,9.0,4.0,13.0,13.0,97.0,34.0,79.0,43.0,16.0,21.0,76.2,13.0,34.0,38.2,3.0,35.0,38.0,19.0,27.0,2.0,13.0,6.0,-3,240:00,10615,Washington Wizards,6.0,36.0,15.0,20.0,18.0,13.0,100.0,31.0,90.0,34.4,28.0,36.0,77.8,10.0,33.0,30.3,19.0,41.0,60.0,18.0,20.0,9.0,12.0,3.0,3,240:00,New York Knicks
6.0,62.0,8.0,17.0,13.0,8.0,121.0,47.0,101.0,46.5,13.0,19.0,68.4,14.0,43.0,32.6,16.0,30.0,46.0,29.0,26.0,7.0,13.0,4.0,3,240:00,10618,Indiana Pacers,23.0,52.0,12.0,11.0,16.0,10.0,118.0,39.0,79.0,49.4,28.0,32.0,87.5,12.0,27.0,44.4,5.0,37.0,42.0,24.0,19.0,9.0,15.0,8.0,-3,240:00,Houston Rockets
13.0,54.0,1.0,12.0,5.0,9.0,108.0,40.0,84.0,47.6,18.0,23.0,78.3,10.0,34.0,29.4,11.0,36.0,47.0,19.0,10.0,4.0,10.0,5.0,-12,240:00,10617,Oklahoma City Thunder,11.0,48.0,29.0,14.0,18.0,11.0,120.0,46.0,95.0,48.4,10.0,12.0,83.3,18.0,51.0,35.3,11.0,35.0,46.0,25.0,19.0,5.0,6.0,0.0,12,240:00,Miami Heat
15.0,50.0,40.0,26.0,22.0,21.0,124.0,48.0,96.0,50.0,14.0,18.0,77.8,14.0,34.0,41.2,13.0,45.0,58.0,24.0,21.0,13.0,9.0,4.0,33,240:00,10619,New Orleans Pelicans,8.0,32.0,0.0,15.0,15.0,19.0,91.0,32.0,89.0,36.0,16.0,20.0,80.0,11.0,44.0,25.0,8.0,32.0,40.0,22.0,12.0,5.0,16.0,4.0,-33,240:00,San Antonio Spurs
8.0,32.0,0.0,10.0,23.0,20.0,92.0,31.0,86.0,36.0,19.0,21.0,90.5,11.0,35.0,31.4,8.0,35.0,43.0,23.0,13.0,10.0,12.0,8.0,-29,240:00,10620,LA Clippers,14.0,56.0,41.0,24.0,22.0,20.0,121.0,47.0,97.0,48.5,11.0,14.0,78.6,16.0,44.0,36.4,15.0,44.0,59.0,30.0,18.0,9.0,12.0,6.0,29,240:00,Utah Jazz
20.0,48.0,29.0,12.0,24.0,14.0,126.0,46.0,82.0,56.1,12.0,17.0,70.6,22.0,40.0,55.0,6.0,37.0,43.0,33.0,23.0,11.0,13.0,1.0,29,240:00,10622,Boston Celtics,2.0,28.0,0.0,12.0,10.0,14.0,97.0,33.0,79.0,41.8,18.0,24.0,75.0,13.0,36.0,36.1,8.0,29.0,37.0,23.0,14.0,5.0,16.0,6.0,-29,240:00,Sacramento Kings
11.0,42.0,4.0,13.0,9.0,10.0,102.0,35.0,85.0,41.2,25.0,31.0,80.6,7.0,27.0,25.9,13.0,24.0,37.0,20.0,18.0,6.0,11.0,0.0,-27,240:00,10621,Chicago Bulls,8.0,52.0,33.0,14.0,13.0,10.0,129.0,47.0,84.0,56.0,24.0,26.0,92.3,11.0,25.0,44.0,10.0,39.0,49.0,23.0,20.0,5.0,11.0,4.0,27,240:00,Phoenix Suns
12.0,44.0,7.0,24.0,4.0,8.0,119.0,43.0,97.0,44.3,14.0,17.0,82.4,19.0,52.0,36.5,14.0,37.0,51.0,27.0,18.0,6.0,14.0,4.0,-19,240:00,10623,Milwaukee Bucks,25.0,46.0,24.0,18.0,21.0,8.0,138.0,47.0,92.0,51.1,22.0,26.0,84.6,22.0,47.0,46.8,8.0,36.0,44.0,30.0,19.0,12.0,11.0,2.0,19,240:00,Minnesota Timberwolves
9.0,46.0,2.0,17.0,17.0,14.0,108.0,39.0,89.0,43.8,16.0,20.0,80.0,14.0,38.0,36.8,12.0,32.0,44.0,18.0,26.0,4.0,13.0,4.0,-21,240:00,10624,Dallas Mavericks,20.0,36.0,32.0,20.0,21.0,14.0,129.0,44.0,88.0,50.0,21.0,27.0,77.8,20.0,42.0,47.6,10.0,36.0,46.0,33.0,18.0,8.0,9.0,8.0,21,240:00,Charlotte Hornets
22.0,54.0,12.0,16.0,20.0,14.0,109.0,41.0,85.0,48.2,14.0,19.0,73.7,13.0,30.0,43.3,10.0,28.0,38.0,23.0,22.0,10.0,15.0,6.0,-4,240:00,10625,Detroit Pistons,16.0,64.0,10.0,13.0,20.0,14.0,113.0,45.0,88.0,51.1,13.0,23.0,56.5,10.0,26.0,38.5,12.0,32.0,44.0,28.0,16.0,7.0,14.0,4.0,4,240:00,Cleveland Cavaliers
10.0,58.0,16.0,12.0,11.0,9.0,119.0,48.0,91.0,52.7,10.0,11.0,90.9,13.0,35.0,37.1,9.0,32.0,41.0,25.0,23.0,3.0,12.0,1.0,-8,240:00,10626,Los Angeles Lakers,13.0,40.0,8.0,7.0,19.0,9.0,127.0,44.0,85.0,51.8,26.0,31.0,83.9,13.0,31.0,41.9,7.0,29.0,36.0,30.0,13.0,10.0,7.0,1.0,8,240:00,Washington Wizards
25.0,54.0,28.0,9.0,17.0,15.0,122.0,46.0,96.0,47.9,14.0,17.0,82.4,16.0,34.0,47.1,7.0,44.0,51.0,26.0,24.0,14.0,13.0,6.0,24,240:00,10628,Memphis Grizzlies,15.0,46.0,2.0,8.0,12.0,13.0,98.0,37.0,86.0,43.0,14.0,24.0,58.3,10.0,31.0,32.3,5.0,40.0,45.0,26.0,16.0,6.0,17.0,3.0,-24,240:00,Houston Rockets
