home_team,visitor_team,visitor_points,home_points,visitor_fgm,home_fgm,visitor_ORtg,home_ORtg,visitor_DRtg,home_DRtg,total_points
Los Angeles Lakers,Sacramento Kings,114.0,122.0,43.0,49.0,114.09127301841473,123.48178137651821,122.097678142514,115.3846153846154,236.0
Orlando Magic,Philadelphia 76ers,116.0,106.0,43.0,40.0,115.35401750198886,102.11946050096338,105.40970564836914,111.7533718689788,222.0
Charlotte Hornets,Detroit Pistons,111.0,140.0,43.0,48.0,105.91603053435115,136.23978201634876,133.58778625954199,108.01868431296225,251.0
Washington Wizards,Houston Rockets,114.0,111.0,40.0,40.0,104.5104510451045,102.36075248985614,101.76017601760176,105.12725931390632,225.0
Dallas Mavericks,Golden State Warriors,82.0,99.0,33.0,33.0,85.381091211995,98.56630824372759,103.08204914618908,81.64078056551175,181.0
Boston Celtics,San Antonio Spurs,99.0,97.0,42.0,40.0,103.99159663865545,109.03776978417268,101.890756302521,111.28597122302159,196.0
Indiana Pacers,Brooklyn Nets,129.0,121.0,49.0,41.0,128.0269948392219,118.25645035183739,120.08733624454149,126.07505863956217,250.0
Milwaukee Bucks,Toronto Raptors,117.0,111.0,42.0,38.0,112.5,106.2811183454615,106.73076923076923,112.02604366143241,228.0
Minnesota Timberwolves,Oklahoma City Thunder,90.0,98.0,33.0,36.0,89.179548156956,98.19639278557113,97.10661910424098,90.18036072144288,188.0
Sacramento Kings,Atlanta Hawks,108.0,102.0,39.0,38.0,108.87096774193547,102.20440881763528,102.82258064516128,108.21643286573146,210.0
Portland Trail Blazers,Miami Heat,115.0,109.0,37.0,33.0,125.32693984306886,119.99119330691326,118.78814298169135,126.5962131219727,224.0
Denver Nuggets,Utah Jazz,115.0,109.0,43.0,42.0,116.25556004852406,108.34990059642146,110.19005256773148,114.3141153081511,224.0
New York Knicks,Boston Celtics,105.0,108.0,38.0,40.0,117.03076237182346,115.3846153846154,120.37449843958983,112.17948717948718,213.0
Memphis Grizzlies,Detroit Pistons,88.0,118.0,34.0,48.0,83.2387438516837,110.94396389620158,111.61558834657586,82.73787138021814,206.0
New Orleans Pelicans,Golden State Warriors,96.0,101.0,37.0,35.0,95.12485136741974,96.41084383352424,100.07927070947285,91.63802978235968,197.0
Phoenix Suns,LA Clippers,89.0,106.0,31.0,44.0,88.11881188118812,107.72357723577235,104.95049504950495,90.4471544715447,195.0
Philadelphia 76ers,San Antonio Spurs,100.0,119.0,38.0,45.0,98.23182711198429,119.14297156587905,116.89587426326129,100.1201441730076,219.0
Brooklyn Nets,Milwaukee Bucks,121.0,109.0,44.0,42.0,118.3489827856025,112.60330578512396,106.61189358372458,125.0,230.0
Toronto Raptors,Utah Jazz,108.0,122.0,39.0,45.0,104.93587252234747,123.23232323232322,118.53867081228138,109.09090909090908,230.0
Oklahoma City Thunder,Minnesota Timberwolves,135.0,105.0,50.0,36.0,125.0,99.88584474885845,97.22222222222221,128.42465753424656,240.0
Chicago Bulls,Washington Wizards,122.0,130.0,45.0,48.0,116.81348142474148,123.52717597871532,124.473381846036,115.9255036107944,252.0
Houston Rockets,Dallas Mavericks,130.0,106.0,49.0,37.0,123.43334599316368,100.22692889561272,100.64565134827194,122.91981845688352,236.0
Denver Nuggets,Sacramento Kings,111.0,121.0,40.0,47.0,109.29499803072076,124.02624026240264,119.1413942497046,113.77613776137761,232.0
Los Angeles Lakers,Atlanta Hawks,118.0,134.0,43.0,50.0,107.38987986894794,122.53108997805413,121.95121951219512,107.90051207022677,252.0
Portland Trail Blazers,Cleveland Cavaliers,114.0,101.0,39.0,37.0,122.89780077619663,105.91442953020133,108.8831392841742,119.5469798657718,215.0
LA Clippers,Memphis Grizzlies,123.0,108.0,44.0,39.0,115.34133533383346,103.28997704667175,101.27531882970742,117.63580719204285,231.0
Charlotte Hornets,Milwaukee Bucks,106.0,114.0,35.0,44.0,103.47520499804763,110.16621569385387,111.28465443186255,102.43525318902202,220.0
Indiana Pacers,Utah Jazz,113.0,125.0,40.0,44.0,116.06409202958095,126.16067823980622,128.38948233360722,114.04925312878483,238.0
Detroit Pistons,Orlando Magic,92.0,97.0,29.0,38.0,91.88973232121454,97.94022617124394,96.8837395125849,92.89176090468497,189.0
Boston Celtics,New York Knicks,75.0,99.0,29.0,36.0,86.60508083140878,117.1875,114.31870669745959,88.77840909090908,174.0
Phoenix Suns,Miami Heat,123.0,100.0,44.0,30.0,126.02459016393443,99.24573243350535,102.45901639344264,122.07225089321159,223.0
Brooklyn Nets,San Antonio Spurs,119.0,121.0,46.0,47.0,100.91587516960652,104.59889349930842,102.61194029850746,102.86998616874135,240.0
LA Clippers,Atlanta Hawks,93.0,106.0,35.0,44.0,99.61439588688947,112.67006802721089,113.53898886032563,98.85204081632654,199.0
Orlando Magic,Washington Wizards,102.0,100.0,36.0,38.0,103.49025974025975,99.96001599360255,101.46103896103895,101.9592163134746,202.0
Toronto Raptors,New Orleans Pelicans,101.0,105.0,34.0,36.0,109.78260869565217,115.63876651982379,114.13043478260869,111.23348017621146,206.0
Houston Rockets,Minnesota Timberwolves,141.0,123.0,55.0,46.0,127.90275761973875,110.49227452389508,111.57474600870827,126.66187567373339,264.0
Oklahoma City Thunder,Denver Nuggets,99.0,95.0,37.0,38.0,106.40584694754945,104.07537248028045,102.1066208082545,108.45749342681859,194.0
Dallas Mavericks,Chicago Bulls,99.0,113.0,39.0,44.0,104.51858108108108,120.26394210302259,119.29898648648648,105.3639846743295,212.0
Golden State Warriors,Cleveland Cavaliers,82.0,96.0,32.0,39.0,88.24795523030564,102.78372591006423,103.31467929401637,87.79443254817987,178.0
Portland Trail Blazers,Sacramento Kings,88.0,103.0,33.0,37.0,89.57654723127037,102.38568588469185,104.84527687296416,87.4751491053678,191.0
Los Angeles Lakers,Memphis Grizzlies,127.0,119.0,47.0,45.0,124.41222570532915,115.13157894736842,116.57523510971788,122.87151702786379,246.0
Charlotte Hornets,Milwaukee Bucks,99.0,103.0,37.0,38.0,95.15570934256054,99.00038446751249,99.00038446751249,95.15570934256054,202.0
Detroit Pistons,Utah Jazz,116.0,126.0,44.0,48.0,114.08339889850512,125.64818508177105,123.91817466561761,115.6761069006781,242.0
New York Knicks,San Antonio Spurs,96.0,111.0,39.0,40.0,97.3630831643002,112.62175324675326,112.57606490872212,97.40259740259741,207.0
Boston Celtics,Indiana Pacers,98.0,101.0,36.0,35.0,90.33923303834808,93.24224519940917,93.1047197640118,90.47267355982275,199.0
Houston Rockets,Philadelphia 76ers,111.0,91.0,43.0,30.0,108.90894819466249,89.32076953278367,89.28571428571428,108.95170789163721,202.0
Sacramento Kings,Cleveland Cavaliers,109.0,108.0,43.0,39.0,114.01673640167364,112.876254180602,112.97071129707115,113.92140468227423,217.0
Portland Trail Blazers,Brooklyn Nets,108.0,114.0,42.0,40.0,107.35586481113322,114.64199517296862,113.32007952286283,108.60820595333871,222.0
Washington Wizards,Oklahoma City Thunder,118.0,122.0,47.0,47.0,117.29622266401591,124.33754586220954,121.272365805169,120.26090501426823,240.0
Toronto Raptors,Phoenix Suns,99.0,95.0,35.0,36.0,105.67890691716482,103.26086956521738,101.40905209222886,107.6086956521739,194.0
Chicago Bulls,Detroit Pistons,87.0,133.0,30.0,50.0,83.75048132460532,128.6764705882353,128.03234501347708,84.171826625387,220.0
Memphis Grizzlies,Golden State Warriors,108.0,116.0,35.0,44.0,101.16148370176094,107.48702742772424,108.65492693892844,100.0741289844329,224.0
New Orleans Pelicans,Minnesota Timberwolves,125.0,128.0,42.0,42.0,120.60980316480124,123.93493415956623,123.50443844075647,121.03020914020139,253.0
LA Clippers,Denver Nuggets,85.0,87.0,32.0,34.0,89.66244725738397,91.30982367758186,91.77215189873418,89.21074727120067,172.0
Indiana Pacers,Boston Celtics,119.0,100.0,40.0,40.0,127.95698924731182,105.48523206751055,107.5268817204301,125.52742616033757,219.0
Philadelphia 76ers,Charlotte Hornets,109.0,98.0,46.0,34.0,114.11222780569514,99.67453213995118,102.59631490787271,110.86248982912939,207.0
Washington Wizards,Orlando Magic,106.0,112.0,41.0,43.0,109.2333058532564,117.59764804703907,115.41632316570485,111.29777404451913,218.0
Atlanta Hawks,Miami Heat,115.0,91.0,43.0,31.0,114.81629392971246,90.89093088294047,90.85463258785943,114.86216540151817,206.0
New York Knicks,Dallas Mavericks,85.0,108.0,32.0,42.0,90.08054260279779,114.16490486257929,114.45527766002543,89.85200845665963,193.0
San Antonio Spurs,Houston Rockets,128.0,124.0,45.0,43.0,120.66365007541478,111.83261183261183,116.89291101055808,115.44011544011545,252.0
Utah Jazz,Cleveland Cavaliers,111.0,91.0,43.0,34.0,117.48518204911092,98.01809564842739,96.31668077900085,119.56053425247737,202.0
Sacramento Kings,Los Angeles Lakers,116.0,125.0,42.0,49.0,113.10452418096723,123.32280978689818,121.8798751950078,114.44356748224152,241.0
Chicago Bulls,Brooklyn Nets,138.0,112.0,49.0,38.0,136.2021318594552,110.19283746556474,110.54086063955783,135.7733175914994,250.0
Milwaukee Bucks,Golden State Warriors,99.0,118.0,33.0,44.0,91.19380987472366,112.46664125047656,108.69565217391303,94.35760579489134,217.0
Memphis Grizzlies,Minnesota Timberwolves,108.0,116.0,41.0,42.0,102.70064663370103,111.11111111111111,110.3081019399011,103.44827586206895,224.0
New Orleans Pelicans,LA Clippers,89.0,113.0,31.0,43.0,89.17835671342685,116.44682605111294,113.22645290581164,91.71475680131904,202.0
Brooklyn Nets,Oklahoma City Thunder,130.0,109.0,47.0,41.0,130.1040832666133,110.45804620997161,109.08726981585268,131.738954195379,239.0
Denver Nuggets,Portland Trail Blazers,108.0,140.0,39.0,52.0,105.5512118842846,138.88888888888889,136.82564503518375,107.14285714285714,248.0
Detroit Pistons,Toronto Raptors,87.0,103.0,28.0,38.0,93.10787671232877,114.29205503772747,110.23116438356165,96.53794940079892,190.0
Indiana Pacers,Phoenix Suns,112.0,94.0,40.0,34.0,111.86576108669597,95.02628386575009,93.88733519776268,113.22280630812777,206.0
Philadelphia 76ers,Boston Celtics,99.0,111.0,37.0,38.0,100.08087343307723,113.26530612244898,112.21188839466237,101.0204081632653,210.0
Charlotte Hornets,Orlando Magic,116.0,109.0,45.0,40.0,106.81399631675876,97.98633585041352,100.3683241252302,104.27903631787127,225.0
Chicago Bulls,Golden State Warriors,138.0,96.0,53.0,37.0,138.72135102533173,97.04811969268096,96.5018094089264,139.50667205822887,234.0
Miami Heat,Atlanta Hawks,118.0,124.0,38.0,41.0,120.16293279022403,128.8981288981289,126.27291242362526,122.66112266112266,242.0
San Antonio Spurs,Cleveland Cavaliers,114.0,109.0,46.0,42.0,111.1544461778471,106.11370716510903,106.27925117004679,110.98130841121497,223.0
Memphis Grizzlies,Dallas Mavericks,112.0,85.0,47.0,34.0,108.69565217391303,86.10210696920583,82.49223602484471,113.45218800648298,197.0
Sacramento Kings,Houston Rockets,114.0,126.0,44.0,48.0,102.6657060518732,117.14391967274081,113.47262247838617,105.98735589438452,240.0
Milwaukee Bucks,Toronto Raptors,103.0,96.0,40.0,26.0,105.31697341513294,99.58506224066389,98.15950920245399,106.84647302904564,199.0
Washington Wizards,Portland Trail Blazers,115.0,110.0,39.0,39.0,110.15325670498083,99.89102796948782,105.3639846743295,104.4315292408282,225.0
Atlanta Hawks,New York Knicks,117.0,108.0,42.0,40.0,127.95275590551181,116.78200692041523,118.11023622047246,126.51384083044984,225.0
Brooklyn Nets,New Orleans Pelicans,105.0,120.0,40.0,46.0,108.74067937033969,124.37810945273631,124.27506213753105,108.83084577114428,225.0
Miami Heat,Philadelphia 76ers,109.0,98.0,40.0,33.0,112.0937885643768,100.8230452674897,100.78157136980667,112.13991769547324,207.0
Oklahoma City Thunder,Cleveland Cavaliers,107.0,102.0,40.0,36.0,113.82978723404256,108.88129803586676,108.51063829787233,114.21861656703672,209.0
Boston Celtics,Chicago Bulls,112.0,114.0,44.0,44.0,120.95032397408207,123.43005630142918,123.11015118790498,121.26461671719359,226.0
San Antonio Spurs,LA Clippers,94.0,101.0,38.0,34.0,97.38914214670535,107.5841499786962,104.64152507252385,100.12782275244993,195.0
Denver Nuggets,Los Angeles Lakers,96.0,133.0,36.0,47.0,103.9411000433088,139.29618768328444,144.00173235166739,100.54461667364893,229.0
Dallas Mavericks,Orlando Magic,92.0,108.0,37.0,32.0,97.83071033602721,117.74967291757523,114.84474691620585,100.3052769297863,200.0
Detroit Pistons,Phoenix Suns,135.0,108.0,51.0,38.0,130.81395348837208,106.973058637084,104.65116279069765,133.716323296355,243.0
Sacramento Kings,Houston Rockets,118.0,112.0,41.0,41.0,112.85386381025249,105.10510510510511,107.11553175210405,110.73573573573574,230.0
Denver Nuggets,Utah Jazz,125.0,102.0,44.0,42.0,129.1856138900372,100.47281323877068,105.41546093427034,123.1284475965327,227.0
Minnesota Timberwolves,Golden State Warriors,99.0,119.0,32.0,45.0,96.34098871156091,109.375,115.80381471389644,90.99264705882352,218.0
Boston Celtics,New Orleans Pelicans,92.0,104.0,36.0,38.0,93.95424836601308,106.33946830265847,106.20915032679738,94.06952965235173,196.0
New York Knicks,Charlotte Hornets,97.0,87.0,36.0,32.0,102.66723116003386,96.40957446808511,92.08298052497884,107.49113475177306,184.0
Washington Wizards,Philadelphia 76ers,98.0,117.0,35.0,42.0,98.98989898989899,112.41352805534204,118.18181818181819,94.15833973866256,215.0
Cleveland Cavaliers,Brooklyn Nets,107.0,114.0,41.0,42.0,110.40033016921171,117.23570547099959,117.62278167560876,110.03702180172769,221.0
Memphis Grizzlies,Chicago Bulls,106.0,119.0,40.0,47.0,98.51301115241637,110.3896103896104,110.59479553903347,98.33024118738405,225.0
LA Clippers,Indiana Pacers,133.0,139.0,50.0,45.0,127.73722627737226,137.84212614042048,133.49980791394543,131.892106307021,272.0
Atlanta Hawks,Milwaukee Bucks,114.0,121.0,39.0,38.0,111.1544461778471,117.38455568490494,117.97971918876755,110.59371362048893,235.0
Orlando Magic,Portland Trail Blazers,98.0,88.0,37.0,34.0,94.30331023864511,83.96946564885496,84.68052347959969,93.5114503816794,186.0
Miami Heat,Toronto Raptors,99.0,104.0,37.0,38.0,105.90500641848524,113.43804537521814,111.25374411638853,107.98429319371728,203.0
Dallas Mavericks,Oklahoma City Thunder,102.0,104.0,36.0,35.0,100.43324143363527,103.66826156299842,102.40252067743205,101.67464114832536,206.0
San Antonio Spurs,Phoenix Suns,121.0,107.0,49.0,41.0,125.0,106.27731426301152,110.53719008264463,120.18275725069527,228.0
Los Angeles Lakers,Utah Jazz,95.0,101.0,31.0,38.0,94.47096260938743,102.93518141051771,100.43754972155926,96.82022013860578,196.0
New York Knicks,Minnesota Timberwolves,112.0,110.0,35.0,37.0,110.10617381046008,108.35303388494879,108.1399921352733,110.32308904649331,222.0
Golden State Warriors,Detroit Pistons,86.0,102.0,30.0,34.0,85.52108194112968,107.50421585160204,101.43198090692125,90.64080944350759,188.0
Philadelphia 76ers,Orlando Magic,110.0,123.0,40.0,45.0,111.06623586429724,125.6640784634246,124.19224555735056,112.38250919493258,233.0
Washington Wizards,Brooklyn Nets,119.0,118.0,47.0,41.0,115.75875486381324,119.09568025837707,114.78599221789885,120.10496568429552,237.0
Miami Heat,Portland Trail Blazers,92.0,104.0,33.0,37.0,97.83071033602721,108.33333333333333,110.5912377711612,95.83333333333334,196.0
Boston Celtics,Charlotte Hornets,111.0,102.0,42.0,39.0,114.90683229813665,100.27526543452616,105.59006211180125,109.1230829728667,213.0
Atlanta Hawks,Minnesota Timberwolves,122.0,134.0,42.0,45.0,114.27500936680404,129.4435857805255,125.51517422255525,117.85162287480682,256.0
Chicago Bulls,Cleveland Cavaliers,104.0,117.0,40.0,47.0,113.43804537521814,121.97664720600501,127.61780104712042,108.42368640533778,221.0
Milwaukee Bucks,Memphis Grizzlies,114.0,126.0,44.0,46.0,103.63636363636364,115.93669488406331,114.54545454545455,104.8951048951049,240.0
San Antonio Spurs,Oklahoma City Thunder,96.0,118.0,38.0,47.0,91.77820267686425,117.81150159744409,112.81070745697896,95.84664536741214,214.0
Dallas Mavericks,Toronto Raptors,98.0,102.0,35.0,37.0,100.0,112.33480176211455,104.08163265306123,107.92951541850219,200.0
Utah Jazz,Houston Rockets,116.0,111.0,41.0,42.0,116.60635303578609,115.86638830897704,111.58021712907116,121.0855949895616,227.0
Denver Nuggets,LA Clippers,128.0,130.0,52.0,48.0,125.14665623777866,120.37037037037037,127.10207274149394,118.5185185185185,258.0
Sacramento Kings,Detroit Pistons,133.0,131.0,46.0,44.0,134.07258064516128,127.97967956232903,132.05645161290323,129.93356779992183,264.0
Los Angeles Lakers,Indiana Pacers,111.0,104.0,44.0,40.0,117.33615221987314,107.30499380932727,109.93657505285412,114.5274453157243,215.0
Dallas Mavericks,Phoenix Suns,109.0,101.0,39.0,37.0,110.1010101010101,98.24902723735408,102.020202020202,106.03112840466926,210.0
New York Knicks,New Orleans Pelicans,102.0,91.0,38.0,29.0,107.73130544993663,96.97357203751066,96.11322348964933,108.69565217391303,193.0
Golden State Warriors,Indiana Pacers,121.0,117.0,41.0,42.0,109.04830569574622,103.76019865200425,105.44340302811823,107.30755587087619,238.0
Charlotte Hornets,Oklahoma City Thunder,98.0,121.0,37.0,45.0,97.4155069582505,116.57032755298651,120.27833001988073,94.41233140655106,219.0
Orlando Magic,Los Angeles Lakers,116.0,105.0,42.0,36.0,110.35007610350075,97.43875278396436,99.88584474885845,107.64662212323681,221.0
Philadelphia 76ers,LA Clippers,102.0,101.0,40.0,38.0,108.97435897435899,107.17317487266553,107.90598290598292,108.23429541595925,203.0
Boston Celtics,Portland Trail Blazers,109.0,105.0,36.0,37.0,114.49579831932772,110.38687973086627,110.29411764705881,114.59209419680403,214.0
Atlanta Hawks,Miami Heat,108.0,110.0,41.0,38.0,114.55239711497667,124.20957542908762,116.67373780229104,121.95121951219512,218.0
Milwaukee Bucks,Chicago Bulls,90.0,94.0,31.0,34.0,92.25092250922509,96.58857377722977,96.3509635096351,92.47842170160297,184.0
Washington Wizards,Toronto Raptors,109.0,105.0,42.0,43.0,115.36833192209993,110.062893081761,111.13463166807789,114.25576519916143,214.0
San Antonio Spurs,Brooklyn Nets,117.0,102.0,48.0,37.0,116.6733147187874,106.73922143156132,101.71519744714799,122.4361657597321,219.0
Utah Jazz,Detroit Pistons,101.0,111.0,38.0,36.0,106.27104377104376,114.48019801980196,116.79292929292929,104.16666666666666,212.0
Denver Nuggets,Memphis Grizzlies,122.0,118.0,43.0,43.0,120.07874015748033,113.3307721859393,116.14173228346458,117.17249327698809,240.0
Golden State Warriors,Houston Rockets,103.0,105.0,38.0,39.0,101.17878192534381,104.29082240762813,103.1434184675835,102.30433055224472,208.0
Milwaukee Bucks,Sacramento Kings,127.0,133.0,51.0,45.0,120.9063214013709,133.0,126.61843107387661,127.0,260.0
Cleveland Cavaliers,Oklahoma City Thunder,87.0,94.0,33.0,35.0,90.58725531028738,95.52845528455283,97.8758850478967,88.41463414634146,181.0
Phoenix Suns,Indiana Pacers,103.0,113.0,37.0,47.0,102.10150674068201,113.95724082291248,112.01427438540841,103.87252924566357,216.0
New York Knicks,LA Clippers,102.0,110.0,34.0,39.0,103.86965376782078,114.15525114155251,112.0162932790224,105.85305105853051,212.0
Washington Wizards,Boston Celtics,116.0,87.0,40.0,33.0,114.57921770051365,89.65375103050289,85.93441327538523,119.53833470733717,203.0
Miami Heat,Los Angeles Lakers,107.0,113.0,36.0,40.0,104.69667318982387,114.37246963562752,110.5675146771037,108.2995951417004,220.0
