visitor_fastBreakPoints,visitor_pointsInPaint,visitor_biggestLead,visitor_secondChancePoints,visitor_pointsOffTurnovers,visitor_longestRun,visitor_points,visitor_fgm,visitor_fga,visitor_fgp,visitor_ftm,visitor_fta,visitor_ftp,visitor_tpm,visitor_tpa,visitor_tpp,visitor_offReb,visitor_defReb,visitor_totReb,visitor_assists,visitor_pFouls,visitor_steals,visitor_turnovers,visitor_blocks,visitor_plusMinus,visitor_min,game_id,visitor_team,home_fastBreakPoints,home_pointsInPaint,home_biggestLead,home_secondChancePoints,home_pointsOffTurnovers,home_longestRun,home_points,home_fgm,home_fga,home_fgp,home_ftm,home_fta,home_ftp,home_tpm,home_tpa,home_tpp,home_offReb,home_defReb,home_totReb,home_assists,home_pFouls,home_steals,home_turnovers,home_blocks,home_plusMinus,home_min,home_team
,,,,,,108.0,44.0,93.0,47.3,13.0,16.0,81.3,7.0,23.0,30.4,19.0,38.0,57.0,27.0,19.0,11.0,17.0,5.0,8,240:00,13667,Washington Wizards,,,,,,,100.0,36.0,83.0,81.3,18.0,24.0,75.0,10.0,29.0,34.5,9.0,29.0,38.0,22.0,15.0,9.0,18.0,2.0,-8,240:00,Utah Jazz
,,,,,,117.0,47.0,88.0,53.4,13.0,19.0,68.4,10.0,28.0,35.7,12.0,27.0,39.0,20.0,18.0,4.0,9.0,5.0,-11,240:00,13697,Washington Wizards,,,,,,,128.0,46.0,83.0,68.4,19.0,20.0,95.0,17.0,36.0,47.2,6.0,25.0,31.0,31.0,15.0,6.0,11.0,4.0,11,240:00,Utah Jazz
14.0,38.0,28.0,16.0,16.0,10.0,111.0,41.0,89.0,46.1,14.0,19.0,73.7,15.0,39.0,38.5,10.0,41.0,51.0,31.0,23.0,7.0,16.0,9.0,1,240:00,10295,Washington Wizards,12.0,42.0,5.0,9.0,19.0,11.0,110.0,38.0,92.0,41.3,18.0,24.0,75.0,16.0,45.0,35.6,10.0,34.0,44.0,26.0,15.0,9.0,11.0,5.0,-1,240:00,Utah Jazz
,,,,,,123.0,44.0,95.0,46.3,28.0,32.0,87.5,7.0,29.0,24.1,10.0,40.0,50.0,24.0,21.0,7.0,13.0,5.0,4,240:00,11330,Washington Wizards,,,,,,,119.0,44.0,101.0,87.5,19.0,23.0,82.6,12.0,33.0,36.4,14.0,33.0,47.0,25.0,24.0,5.0,15.0,4.0,-4,240:00,Utah Jazz
,,,,,,116.0,37.0,75.0,49.3,31.0,38.0,81.6,11.0,29.0,37.9,11.0,34.0,45.0,24.0,17.0,4.0,14.0,12.0,14,240:00,12764,Washington Wizards,,,,,,,102.0,34.0,88.0,81.6,17.0,17.0,100.0,17.0,44.0,38.6,11.0,27.0,38.0,22.0,26.0,7.0,12.0,2.0,-14,240:00,Utah Jazz
15.0,40.0,14.0,10.0,15.0,10.0,101.0,34.0,88.0,38.6,22.0,30.0,73.3,11.0,36.0,30.6,7.0,36.0,43.0,22.0,15.0,8.0,8.0,10.0,-5,240:00,10417,Washington Wizards,12.0,48.0,7.0,13.0,9.0,12.0,106.0,40.0,89.0,44.9,19.0,23.0,82.6,7.0,25.0,28.0,11.0,46.0,57.0,20.0,19.0,6.0,13.0,3.0,5,240:00,Utah Jazz
,,,,,,110.0,38.0,85.0,44.7,22.0,24.0,91.7,12.0,38.0,31.6,10.0,32.0,42.0,30.0,17.0,7.0,16.0,5.0,-14,240:00,11685,Washington Wizards,,,,,,,124.0,47.0,92.0,91.7,19.0,22.0,86.4,11.0,33.0,33.3,12.0,34.0,46.0,22.0,19.0,12.0,11.0,6.0,14,240:00,Utah Jazz
,,,,,,104.0,39.0,94.0,41.5,14.0,18.0,77.8,12.0,42.0,28.6,13.0,29.0,42.0,26.0,16.0,10.0,13.0,3.0,-20,240:00,12558,Washington Wizards,,,,,,,124.0,45.0,82.0,77.8,15.0,18.0,83.3,19.0,39.0,48.7,5.0,38.0,43.0,30.0,19.0,6.0,16.0,4.0,20,240:00,Utah Jazz
,,,,,,95.0,32.0,92.0,34.8,16.0,22.0,72.7,15.0,53.0,28.3,11.0,50.0,61.0,23.0,19.0,6.0,26.0,2.0,-19,240:00,14145,Washington Wizards,,,,,,,114.0,45.0,107.0,72.7,16.0,20.0,80.0,8.0,40.0,20.0,9.0,45.0,54.0,21.0,18.0,15.0,10.0,5.0,19,240:00,Utah Jazz
1.0,34.0,8.0,17.0,21.0,13.0,95.0,33.0,76.0,43.4,24.0,32.0,75.0,5.0,21.0,23.8,11.0,33.0,44.0,10.0,22.0,3.0,21.0,4.0,-19,240:00,10266,Washington Wizards,11.0,60.0,20.0,7.0,24.0,11.0,114.0,42.0,80.0,52.5,18.0,23.0,78.3,12.0,26.0,46.2,3.0,32.0,35.0,31.0,25.0,7.0,12.0,8.0,19,240:00,Utah Jazz
,,,,,,109.0,41.0,83.0,49.4,17.0,24.0,70.8,10.0,28.0,35.7,6.0,30.0,36.0,29.0,18.0,5.0,13.0,0.0,-19,240:00,11793,Washington Wizards,,,,,,,128.0,48.0,81.0,70.8,16.0,19.0,84.2,16.0,35.0,45.7,4.0,34.0,38.0,30.0,22.0,5.0,12.0,6.0,19,240:00,Utah Jazz
,,,,,,114.0,41.0,88.0,46.6,19.0,26.0,73.1,13.0,39.0,33.3,13.0,35.0,48.0,23.0,18.0,4.0,17.0,6.0,6,240:00,13300,Washington Wizards,,,,,,,108.0,43.0,99.0,73.1,10.0,14.0,71.4,12.0,37.0,32.4,18.0,25.0,43.0,21.0,24.0,10.0,8.0,6.0,-6,240:00,Utah Jazz
,,,,,,113.0,42.0,90.0,46.7,18.0,19.0,94.7,11.0,34.0,32.4,10.0,30.0,40.0,24.0,17.0,12.0,10.0,4.0,15,240:00,13684,Washington Wizards,,,,,,,98.0,38.0,75.0,94.7,16.0,22.0,72.7,6.0,20.0,30.0,8.0,29.0,37.0,20.0,17.0,7.0,21.0,5.0,-15,240:00,Utah Jazz
8.0,42.0,11.0,10.0,13.0,8.0,98.0,36.0,85.0,42.4,16.0,18.0,88.9,10.0,27.0,37.0,5.0,39.0,44.0,24.0,17.0,5.0,13.0,2.0,-4,240:00,10120,Washington Wizards,8.0,34.0,9.0,16.0,17.0,8.0,102.0,37.0,86.0,43.0,17.0,23.0,73.9,11.0,31.0,35.5,10.0,39.0,49.0,17.0,16.0,10.0,13.0,4.0,4,240:00,Utah Jazz
21.0,58.0,7.0,9.0,11.0,11.0,115.0,46.0,93.0,49.5,9.0,11.0,81.8,14.0,39.0,35.9,3.0,33.0,36.0,33.0,18.0,7.0,9.0,4.0,-11,240:00,10334,Washington Wizards,19.0,46.0,13.0,14.0,4.0,11.0,126.0,46.0,90.0,51.1,23.0,29.0,79.3,11.0,30.0,36.7,11.0,38.0,49.0,25.0,15.0,5.0,9.0,6.0,11,240:00,Utah Jazz
,,,,,,107.0,41.0,89.0,46.1,20.0,25.0,80.0,5.0,21.0,23.8,13.0,33.0,46.0,27.0,19.0,6.0,11.0,6.0,-1,240:00,11276,Washington Wizards,,,,,,,108.0,38.0,77.0,80.0,20.0,22.0,90.9,12.0,28.0,42.9,6.0,35.0,41.0,25.0,25.0,4.0,16.0,7.0,1,240:00,Utah Jazz
,,,,,,91.0,35.0,86.0,40.7,18.0,19.0,94.7,3.0,21.0,14.3,10.0,34.0,44.0,17.0,21.0,8.0,16.0,3.0,-9,240:00,11912,Washington Wizards,,,,,,,100.0,38.0,81.0,94.7,16.0,19.0,84.2,8.0,27.0,29.6,7.0,35.0,42.0,24.0,19.0,8.0,18.0,6.0,9,240:00,Utah Jazz
,,,,,,94.0,33.0,83.0,39.8,19.0,22.0,86.4,9.0,33.0,27.3,14.0,39.0,53.0,16.0,25.0,7.0,19.0,4.0,-2,240:00,12710,Washington Wizards,,,,,,,96.0,32.0,82.0,86.4,24.0,30.0,80.0,8.0,28.0,28.6,12.0,34.0,46.0,20.0,21.0,12.0,15.0,3.0,2,240:00,Utah Jazz
,,,,,,97.0,35.0,79.0,44.3,17.0,22.0,77.3,10.0,29.0,34.5,5.0,29.0,34.0,19.0,21.0,10.0,16.0,3.0,-6,240:00,12722,Washington Wizards,,,,,,,103.0,38.0,79.0,77.3,16.0,23.0,69.6,11.0,34.0,32.4,10.0,36.0,46.0,24.0,22.0,7.0,19.0,7.0,6,240:00,Utah Jazz
,,,,,,102.0,36.0,84.0,42.9,17.0,25.0,68.0,13.0,34.0,38.2,9.0,45.0,54.0,23.0,16.0,6.0,15.0,2.0,3,240:00,14177,Washington Wizards,,,,,,,99.0,35.0,86.0,68.0,18.0,20.0,90.0,11.0,46.0,23.9,6.0,36.0,42.0,25.0,19.0,9.0,12.0,8.0,-3,240:00,Utah Jazz
16.0,50.0,8.0,18.0,6.0,9.0,106.0,39.0,87.0,44.8,20.0,26.0,76.9,8.0,24.0,33.3,14.0,34.0,48.0,22.0,24.0,5.0,13.0,4.0,-15,240:00,10534,Washington Wizards,12.0,56.0,17.0,21.0,18.0,10.0,121.0,41.0,84.0,48.8,27.0,34.0,79.4,12.0,30.0,40.0,8.0,30.0,38.0,29.0,19.0,5.0,9.0,5.0,15,240:00,Utah Jazz
,,,,,,112.0,40.0,92.0,43.5,14.0,18.0,77.8,18.0,41.0,43.9,12.0,26.0,38.0,28.0,15.0,6.0,7.0,3.0,-14,240:00,11630,Washington Wizards,,,,,,,126.0,48.0,84.0,77.8,10.0,17.0,58.8,20.0,34.0,58.8,8.0,37.0,45.0,33.0,14.0,3.0,12.0,4.0,14,240:00,Utah Jazz
,,,,,,105.0,38.0,90.0,42.2,19.0,22.0,86.4,10.0,36.0,27.8,9.0,45.0,54.0,28.0,25.0,8.0,21.0,8.0,-4,240:00,12121,Washington Wizards,,,,,,,109.0,39.0,94.0,86.4,24.0,29.0,82.8,7.0,33.0,21.2,4.0,38.0,42.0,20.0,18.0,12.0,11.0,7.0,4,240:00,Utah Jazz
,,,,,,104.0,38.0,88.0,43.2,17.0,19.0,89.5,11.0,32.0,34.4,9.0,35.0,44.0,23.0,17.0,8.0,12.0,8.0,-4,240:00,12899,Washington Wizards,,,,,,,108.0,42.0,89.0,89.5,12.0,15.0,80.0,12.0,29.0,41.4,11.0,34.0,45.0,24.0,15.0,7.0,10.0,9.0,4,240:00,Utah Jazz
,,,,,,110.0,38.0,80.0,47.5,22.0,30.0,73.3,12.0,30.0,40.0,6.0,37.0,43.0,28.0,22.0,9.0,19.0,6.0,13,240:00,13007,Washington Wizards,,,,,,,97.0,37.0,96.0,73.3,16.0,23.0,69.6,7.0,37.0,18.9,19.0,32.0,51.0,17.0,21.0,9.0,18.0,7.0,-13,240:00,Utah Jazz
8.0,52.0,17.0,1.0,11.0,13.0,119.0,45.0,84.0,53.6,17.0,21.0,81.0,12.0,24.0,50.0,4.0,34.0,38.0,29.0,17.0,5.0,9.0,5.0,11,240:00,10367,Washington Wizards,11.0,50.0,1.0,8.0,13.0,13.0,108.0,39.0,81.0,48.1,23.0,26.0,88.5,7.0,26.0,26.9,6.0,32.0,38.0,21.0,19.0,3.0,8.0,4.0,-11,240:00,Utah Jazz
,,,,,,109.0,36.0,80.0,45.0,26.0,29.0,89.7,11.0,31.0,35.5,9.0,31.0,40.0,22.0,20.0,7.0,18.0,3.0,-5,240:00,11133,Washington Wizards,,,,,,,114.0,39.0,79.0,89.7,22.0,27.0,81.5,14.0,29.0,48.3,8.0,33.0,41.0,28.0,22.0,8.0,19.0,6.0,5,240:00,Utah Jazz
,,,,,,91.0,34.0,83.0,41.0,17.0,22.0,77.3,6.0,25.0,24.0,15.0,27.0,42.0,18.0,16.0,7.0,19.0,4.0,-25,240:00,12136,Washington Wizards,,,,,,,116.0,39.0,82.0,77.3,22.0,26.0,84.6,16.0,37.0,43.2,11.0,33.0,44.0,30.0,22.0,9.0,18.0,4.0,25,240:00,Utah Jazz
,,,,,,105.0,40.0,79.0,50.6,18.0,30.0,60.0,7.0,25.0,28.0,12.0,41.0,53.0,21.0,15.0,5.0,17.0,5.0,13,240:00,12990,Washington Wizards,,,,,,,92.0,36.0,92.0,60.0,11.0,15.0,73.3,9.0,38.0,23.7,12.0,24.0,36.0,24.0,22.0,12.0,8.0,5.0,-13,240:00,Utah Jazz
11.0,42.0,4.0,13.0,9.0,10.0,102.0,35.0,85.0,41.2,25.0,31.0,80.6,7.0,27.0,25.9,13.0,24.0,37.0,20.0,18.0,6.0,11.0,0.0,-27,240:00,10621,Washington Wizards,8.0,52.0,33.0,14.0,13.0,10.0,129.0,47.0,84.0,56.0,24.0,26.0,92.3,11.0,25.0,44.0,10.0,39.0,49.0,23.0,20.0,5.0,11.0,4.0,27,240:00,Utah Jazz
,,,,,,132.0,49.0,93.0,52.7,19.0,21.0,90.5,15.0,33.0,45.5,10.0,36.0,46.0,22.0,28.0,3.0,14.0,5.0,19,240:00,11370,Washington Wizards,,,,,,,113.0,41.0,82.0,90.5,27.0,33.0,81.8,4.0,25.0,16.0,5.0,30.0,35.0,21.0,19.0,5.0,12.0,6.0,-19,240:00,Utah Jazz
,,,,,,115.0,44.0,85.0,51.8,13.0,17.0,76.5,14.0,34.0,41.2,5.0,34.0,39.0,32.0,13.0,5.0,7.0,5.0,2,240:00,13160,Washington Wizards,,,,,,,113.0,45.0,93.0,76.5,9.0,14.0,64.3,14.0,37.0,37.8,14.0,33.0,47.0,25.0,18.0,6.0,10.0,4.0,-2,240:00,Utah Jazz
9.0,50.0,27.0,17.0,7.0,11.0,127.0,49.0,90.0,54.4,17.0,19.0,89.5,12.0,32.0,37.5,10.0,34.0,44.0,31.0,23.0,5.0,10.0,5.0,3,240:00,10377,Washington Wizards,20.0,46.0,2.0,14.0,16.0,12.0,124.0,43.0,90.0,47.8,28.0,31.0,90.3,10.0,26.0,38.5,11.0,29.0,40.0,18.0,18.0,7.0,9.0,2.0,-3,240:00,Utah Jazz
,,,,,,104.0,39.0,83.0,47.0,19.0,25.0,76.0,7.0,23.0,30.4,9.0,25.0,34.0,24.0,15.0,7.0,9.0,1.0,-21,240:00,11999,Washington Wizards,,,,,,,125.0,42.0,84.0,76.0,21.0,25.0,84.0,20.0,47.0,42.6,13.0,28.0,41.0,29.0,20.0,6.0,11.0,7.0,21,240:00,Utah Jazz
,,,,,,115.0,42.0,95.0,44.2,17.0,23.0,73.9,14.0,33.0,42.4,9.0,30.0,39.0,30.0,22.0,12.0,15.0,7.0,-1,240:00,12657,Washington Wizards,,,,,,,116.0,38.0,90.0,73.9,21.0,25.0,84.0,19.0,48.0,39.6,13.0,40.0,53.0,32.0,20.0,8.0,22.0,9.0,1,240:00,Utah Jazz
6.0,36.0,8.0,5.0,8.0,8.0,116.0,43.0,83.0,51.8,12.0,16.0,75.0,18.0,39.0,46.2,5.0,31.0,36.0,23.0,12.0,4.0,12.0,3.0,-14,240:00,10318,Washington Wizards,4.0,52.0,19.0,4.0,20.0,8.0,130.0,50.0,90.0,55.6,17.0,18.0,94.4,13.0,32.0,40.6,8.0,36.0,44.0,36.0,16.0,10.0,7.0,3.0,14,240:00,Utah Jazz
,,,,,,129.0,48.0,80.0,60.0,21.0,25.0,84.0,12.0,26.0,46.2,6.0,35.0,41.0,32.0,19.0,6.0,12.0,3.0,8,240:00,11845,Washington Wizards,,,,,,,121.0,44.0,87.0,84.0,19.0,21.0,90.5,14.0,43.0,32.6,7.0,26.0,33.0,22.0,19.0,3.0,9.0,3.0,-8,240:00,Utah Jazz
,,,,,,110.0,41.0,93.0,44.1,17.0,21.0,81.0,11.0,33.0,33.3,13.0,27.0,40.0,26.0,21.0,9.0,9.0,5.0,3,240:00,13534,Washington Wizards,,,,,,,107.0,40.0,88.0,81.0,19.0,25.0,76.0,8.0,28.0,28.6,13.0,30.0,43.0,21.0,24.0,7.0,13.0,5.0,-3,240:00,Utah Jazz
,,,,,,96.0,37.0,86.0,43.0,16.0,18.0,88.9,6.0,31.0,19.4,8.0,23.0,31.0,23.0,14.0,10.0,14.0,5.0,-28,240:00,12153,Washington Wizards,,,,,,,124.0,48.0,84.0,88.9,11.0,14.0,78.6,17.0,28.0,60.7,11.0,36.0,47.0,33.0,19.0,6.0,17.0,8.0,28,240:00,Utah Jazz
,,,,,,96.0,32.0,79.0,40.5,26.0,29.0,89.7,6.0,33.0,18.2,7.0,41.0,48.0,22.0,21.0,2.0,14.0,5.0,-8,240:00,13204,Washington Wizards,,,,,,,104.0,42.0,90.0,89.7,12.0,17.0,70.6,8.0,32.0,25.0,5.0,35.0,40.0,27.0,19.0,7.0,5.0,10.0,8,240:00,Utah Jazz
10.0,38.0,3.0,11.0,22.0,12.0,103.0,36.0,88.0,40.9,21.0,22.0,95.5,10.0,34.0,29.4,9.0,31.0,40.0,22.0,20.0,5.0,13.0,5.0,-9,240:00,10591,Washington Wizards,15.0,44.0,21.0,16.0,15.0,13.0,112.0,39.0,82.0,47.6,24.0,26.0,92.3,10.0,25.0,40.0,7.0,38.0,45.0,25.0,21.0,10.0,15.0,3.0,9,240:00,Utah Jazz
,,,,,,110.0,40.0,86.0,46.5,17.0,19.0,89.5,13.0,43.0,30.2,5.0,41.0,46.0,30.0,17.0,10.0,19.0,2.0,9,240:00,11399,Washington Wizards,,,,,,,101.0,38.0,86.0,89.5,16.0,19.0,84.2,9.0,25.0,36.0,7.0,32.0,39.0,17.0,16.0,9.0,16.0,5.0,-9,240:00,Utah Jazz
,,,,,,109.0,41.0,92.0,44.6,16.0,18.0,88.9,11.0,37.0,29.7,20.0,31.0,51.0,29.0,22.0,6.0,18.0,6.0,-4,240:00,13431,Washington Wizards,,,,,,,113.0,42.0,84.0,88.9,18.0,22.0,81.8,11.0,32.0,34.4,7.0,25.0,32.0,28.0,17.0,9.0,10.0,2.0,4,240:00,Utah Jazz
5.0,56.0,8.0,6.0,21.0,8.0,118.0,43.0,84.0,51.2,20.0,22.0,90.9,12.0,30.0,40.0,7.0,29.0,36.0,24.0,14.0,9.0,13.0,3.0,-7,240:00,10443,Washington Wizards,6.0,52.0,12.0,15.0,17.0,9.0,125.0,47.0,94.0,50.0,19.0,20.0,95.0,12.0,29.0,41.4,13.0,34.0,47.0,25.0,16.0,8.0,11.0,2.0,7,240:00,Utah Jazz
,,,,,,115.0,42.0,91.0,46.2,20.0,22.0,90.9,11.0,34.0,32.4,11.0,36.0,47.0,24.0,20.0,13.0,16.0,3.0,-8,240:00,13248,Washington Wizards,,,,,,,123.0,42.0,84.0,90.9,24.0,29.0,82.8,15.0,39.0,38.5,4.0,36.0,40.0,33.0,18.0,12.0,17.0,1.0,8,240:00,Utah Jazz
,,,,,,114.0,38.0,97.0,39.2,22.0,25.0,88.0,16.0,42.0,38.1,13.0,35.0,48.0,28.0,24.0,13.0,15.0,4.0,-3,240:00,13906,Washington Wizards,,,,,,,117.0,38.0,78.0,88.0,23.0,29.0,79.3,18.0,42.0,42.9,5.0,40.0,45.0,26.0,19.0,6.0,20.0,3.0,3,240:00,Utah Jazz
22.0,54.0,10.0,8.0,10.0,10.0,122.0,46.0,88.0,52.3,22.0,26.0,84.6,8.0,30.0,26.7,4.0,33.0,37.0,22.0,16.0,5.0,6.0,2.0,-9,240:00,10307,Washington Wizards,9.0,58.0,13.0,10.0,6.0,8.0,131.0,50.0,95.0,52.6,15.0,18.0,83.3,16.0,37.0,43.2,10.0,34.0,44.0,35.0,18.0,3.0,7.0,1.0,9,240:00,Utah Jazz
,,,,,,129.0,46.0,86.0,53.5,21.0,26.0,80.8,16.0,38.0,42.1,7.0,35.0,42.0,37.0,17.0,7.0,21.0,3.0,5,240:00,11126,Washington Wizards,,,,,,,124.0,47.0,99.0,80.8,21.0,26.0,80.8,9.0,27.0,33.3,15.0,27.0,42.0,20.0,19.0,13.0,13.0,3.0,-5,240:00,Utah Jazz
,,,,,,116.0,39.0,95.0,41.1,20.0,23.0,87.0,18.0,46.0,39.1,12.0,35.0,47.0,26.0,19.0,7.0,9.0,4.0,-6,240:00,13096,Washington Wizards,,,,,,,122.0,46.0,90.0,87.0,15.0,20.0,75.0,15.0,34.0,44.1,7.0,40.0,47.0,31.0,18.0,5.0,9.0,8.0,6,240:00,Utah Jazz
,,,,,,112.0,39.0,83.0,47.0,17.0,20.0,85.0,17.0,42.0,40.5,10.0,34.0,44.0,35.0,20.0,4.0,13.0,9.0,-9,240:00,13771,Washington Wizards,,,,,,,121.0,47.0,102.0,85.0,14.0,24.0,58.3,13.0,28.0,46.4,24.0,32.0,56.0,27.0,19.0,9.0,8.0,2.0,9,240:00,Utah Jazz
11.0,70.0,7.0,6.0,20.0,9.0,109.0,44.0,92.0,47.8,15.0,21.0,71.4,6.0,20.0,30.0,4.0,29.0,33.0,28.0,15.0,9.0,7.0,2.0,-11,240:00,10426,Washington Wizards,15.0,52.0,11.0,5.0,8.0,9.0,120.0,46.0,88.0,52.3,18.0,21.0,85.7,10.0,24.0,41.7,10.0,43.0,53.0,25.0,19.0,3.0,15.0,3.0,11,240:00,Utah Jazz
,,,,,,128.0,50.0,89.0,56.2,22.0,25.0,88.0,6.0,22.0,27.3,7.0,42.0,49.0,27.0,12.0,10.0,14.0,6.0,24,240:00,11860,Washington Wizards,,,,,,,104.0,40.0,90.0,88.0,16.0,17.0,94.1,8.0,26.0,30.8,6.0,32.0,38.0,25.0,23.0,7.0,18.0,3.0,-24,240:00,Utah Jazz
,,,,,,114.0,49.0,90.0,54.4,9.0,11.0,81.8,7.0,28.0,25.0,5.0,31.0,36.0,24.0,18.0,11.0,12.0,5.0,19,240:00,12924,Washington Wizards,,,,,,,95.0,37.0,81.0,81.8,11.0,16.0,68.8,10.0,30.0,33.3,9.0,32.0,41.0,24.0,11.0,6.0,19.0,7.0,-19,240:00,Utah Jazz
18.0,54.0,4.0,13.0,10.0,7.0,120.0,43.0,90.0,47.8,22.0,24.0,91.7,12.0,29.0,41.4,10.0,41.0,51.0,30.0,19.0,8.0,17.0,7.0,-7,265:00,9216,Washington Wizards,22.0,60.0,11.0,17.0,22.0,8.0,127.0,48.0,113.0,42.5,17.0,19.0,89.5,14.0,36.0,38.9,22.0,36.0,58.0,30.0,17.0,10.0,12.0,5.0,7,265:00,Utah Jazz
,,,,,,98.0,34.0,96.0,35.4,22.0,31.0,71.0,8.0,37.0,21.6,15.0,32.0,47.0,14.0,23.0,16.0,14.0,4.0,-17,240:00,11016,Washington Wizards,,,,,,,115.0,43.0,85.0,71.0,16.0,19.0,84.2,13.0,32.0,40.6,5.0,47.0,52.0,29.0,23.0,5.0,24.0,3.0,17,240:00,Utah Jazz
,,,,,,113.0,44.0,103.0,42.7,15.0,20.0,75.0,10.0,37.0,27.0,23.0,29.0,52.0,28.0,16.0,11.0,9.0,10.0,9,240:00,11190,Washington Wizards,,,,,,,104.0,40.0,88.0,75.0,11.0,13.0,84.6,13.0,36.0,36.1,15.0,31.0,46.0,27.0,20.0,5.0,17.0,10.0,-9,240:00,Utah Jazz
,,,,,,104.0,38.0,94.0,40.4,13.0,19.0,68.4,15.0,42.0,35.7,19.0,28.0,47.0,26.0,17.0,11.0,12.0,6.0,6,240:00,11974,Washington Wizards,,,,,,,98.0,37.0,71.0,68.4,14.0,17.0,82.4,10.0,25.0,40.0,6.0,29.0,35.0,28.0,18.0,6.0,20.0,7.0,-6,240:00,Utah Jazz
,,,,,,105.0,38.0,87.0,43.7,18.0,36.0,50.0,11.0,31.0,35.5,16.0,34.0,50.0,23.0,18.0,5.0,16.0,5.0,-4,240:00,12369,Washington Wizards,,,,,,,109.0,42.0,86.0,50.0,18.0,22.0,81.8,7.0,26.0,26.9,8.0,28.0,36.0,20.0,22.0,9.0,11.0,10.0,4,240:00,Utah Jazz
,,,,,,121.0,44.0,83.0,53.0,20.0,27.0,74.1,13.0,39.0,33.3,13.0,27.0,40.0,32.0,14.0,8.0,14.0,6.0,13,240:00,12772,Washington Wizards,,,,,,,108.0,42.0,82.0,74.1,12.0,19.0,63.2,12.0,27.0,44.4,9.0,28.0,37.0,20.0,20.0,5.0,13.0,2.0,-13,240:00,Utah Jazz
,,,,,,110.0,42.0,83.0,50.6,16.0,20.0,80.0,10.0,38.0,26.3,7.0,31.0,38.0,31.0,18.0,7.0,14.0,5.0,-6,240:00,13128,Washington Wizards,,,,,,,116.0,48.0,91.0,80.0,14.0,17.0,82.4,6.0,24.0,25.0,9.0,33.0,42.0,30.0,22.0,7.0,12.0,5.0,6,240:00,Utah Jazz
12.0,46.0,1.0,7.0,11.0,13.0,105.0,38.0,79.0,48.1,17.0,28.0,60.7,12.0,31.0,38.7,8.0,26.0,34.0,24.0,17.0,8.0,12.0,5.0,-6,240:00,10037,Washington Wizards,9.0,68.0,19.0,12.0,17.0,13.0,111.0,46.0,84.0,54.8,12.0,16.0,75.0,7.0,26.0,26.9,10.0,35.0,45.0,32.0,22.0,2.0,13.0,1.0,6,240:00,Utah Jazz
16.0,62.0,5.0,21.0,5.0,9.0,99.0,40.0,91.0,44.0,13.0,15.0,86.7,6.0,32.0,18.8,14.0,35.0,49.0,26.0,20.0,5.0,12.0,6.0,-14,240:00,10641,Washington Wizards,16.0,48.0,21.0,10.0,29.0,15.0,113.0,44.0,90.0,48.9,14.0,24.0,58.3,11.0,28.0,39.3,14.0,28.0,42.0,28.0,14.0,6.0,5.0,7.0,14,240:00,Utah Jazz
,,,,,,111.0,42.0,80.0,52.5,18.0,22.0,81.8,9.0,28.0,32.1,9.0,40.0,49.0,30.0,21.0,7.0,22.0,7.0,14,240:00,11200,Washington Wizards,,,,,,,97.0,36.0,85.0,81.8,16.0,22.0,72.7,9.0,28.0,32.1,5.0,26.0,31.0,24.0,20.0,10.0,15.0,7.0,-14,240:00,Utah Jazz
,,,,,,102.0,42.0,95.0,44.2,9.0,11.0,81.8,9.0,26.0,34.6,14.0,29.0,43.0,26.0,26.0,9.0,23.0,7.0,-4,240:00,12527,Washington Wizards,,,,,,,106.0,34.0,79.0,81.8,29.0,38.0,76.3,9.0,31.0,29.0,11.0,32.0,43.0,21.0,17.0,11.0,20.0,11.0,4,240:00,Utah Jazz
,,,,,,104.0,37.0,99.0,37.4,22.0,28.0,78.6,8.0,39.0,20.5,15.0,37.0,52.0,18.0,22.0,10.0,17.0,5.0,1,240:00,12570,Washington Wizards,,,,,,,103.0,39.0,84.0,78.6,16.0,25.0,64.0,9.0,36.0,25.0,8.0,45.0,53.0,25.0,29.0,5.0,23.0,2.0,-1,240:00,Utah Jazz
,,,,,,107.0,38.0,75.0,50.7,20.0,27.0,74.1,11.0,32.0,34.4,6.0,27.0,33.0,21.0,16.0,9.0,20.0,9.0,-11,240:00,13220,Washington Wizards,,,,,,,118.0,43.0,83.0,74.1,18.0,20.0,90.0,14.0,29.0,48.3,9.0,29.0,38.0,34.0,20.0,10.0,20.0,4.0,11,240:00,Utah Jazz
22.0,50.0,6.0,9.0,19.0,12.0,110.0,43.0,91.0,47.3,12.0,17.0,70.6,12.0,34.0,35.3,5.0,32.0,37.0,28.0,22.0,10.0,12.0,2.0,-15,240:00,10606,Washington Wizards,7.0,46.0,19.0,15.0,12.0,14.0,125.0,42.0,83.0,50.6,22.0,29.0,75.9,19.0,39.0,48.7,10.0,37.0,47.0,20.0,18.0,8.0,16.0,6.0,15,240:00,Utah Jazz
,,,,,,107.0,41.0,85.0,48.2,6.0,15.0,40.0,19.0,49.0,38.8,9.0,36.0,45.0,30.0,17.0,5.0,14.0,4.0,-7,240:00,11355,Washington Wizards,,,,,,,114.0,43.0,93.0,40.0,22.0,25.0,88.0,6.0,22.0,27.3,13.0,37.0,50.0,21.0,17.0,6.0,8.0,3.0,7,240:00,Utah Jazz
